id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30930990,Great location in midtown east!!!!,170223089,Dor,Manhattan,Midtown,40.76011,-73.97051,Entire home/apt,116,2,28,7/1/2019,4.57,1,99
31090310,Awesome 1 bedroom near Flatiron 30 day minimum.,171812142,Blanca,Manhattan,Midtown,40.74366,-73.98343,Entire home/apt,145,30,0,,,1,151
26557068,Midtown NYC: High End Resort Sleeps 2,172190160,Millie,Manhattan,Midtown,40.7521,-73.97334,Private room,300,2,2,1/1/2019,0.25,1,0
23199948,Empire State Studio,172506981,Marlene,Manhattan,Midtown,40.74827,-73.98828,Entire home/apt,150,3,27,7/6/2019,1.79,1,320
26608589,Midtown 45 Manhattan with a view,173227728,Loretta,Manhattan,Midtown,40.75157,-73.97134,Private room,250,3,0,,,1,5
24657328,Heart of the City,173373234,Alexander M,Manhattan,Midtown,40.75864,-73.97035,Entire home/apt,200,30,7,8/30/2018,0.51,2,188
34928988,✨Modern NYC bedroom ￨5 minutes to Empire State✨,173417532,Ed,Manhattan,Midtown,40.75175,-73.97382,Private room,140,1,3,7/1/2019,3,3,85
30709893,✨PRIVATE Bathroom - Midtown | 5 min Grand Central✨,173417532,Ed,Manhattan,Midtown,40.75106,-73.97485,Private room,172,1,18,7/5/2019,4.74,3,85
29482218,San Carlos Hotel Deluxe Room (B)- up to 3,173685298,Janet,Manhattan,Midtown,40.75524,-73.97269,Private room,299,1,8,5/19/2019,0.94,11,177
29411009,"San Carlos Hotel Deluxe Rm - 2 Queen Bds, up to 4",173685298,Janet,Manhattan,Midtown,40.75674,-73.97201,Private room,329,1,1,11/4/2018,0.12,11,178
29482859,San Carlos Hotel Deluxe Rm 2 Queen bds (B)-up to 4,173685298,Janet,Manhattan,Midtown,40.75611,-73.97209,Private room,329,1,1,4/21/2019,0.38,11,178
28713500,San Carlos Hotel  Deluxe Room- up to 3,173685298,Janet,Manhattan,Midtown,40.75499,-73.97121,Private room,330,1,4,2/17/2019,0.48,11,176
29308138,San Carlos Hotel Executive Junior Suite - up to 4,173685298,Janet,Manhattan,Midtown,40.75484,-73.97235,Private room,375,1,0,,,11,179
32861073,San Carlos Hotel Executive Junior Suite(B)up to 4,173685298,Janet,Manhattan,Midtown,40.75628,-73.97072,Private room,375,1,2,6/4/2019,1.13,11,179
29588371,San Carlos Hotel One Bedrm Suite/3 beds- up to 6,173685298,Janet,Manhattan,Midtown,40.75503,-73.97131,Private room,399,1,9,7/1/2019,1.23,11,176
33189755,"San Carlos Hotel One Bedrm Suite/3 beds, up to 6",173685298,Janet,Manhattan,Midtown,40.75475,-73.97243,Private room,399,1,1,6/2/2019,0.81,11,364
29336271,San Carlos Hotel One Bedroom Suite - up to  5,173685298,Janet,Manhattan,Midtown,40.75613,-73.97056,Private room,425,1,3,3/10/2019,0.36,11,177
30925552,San Carlos Hotel One Bedrm Suite (B) up to 5,173685298,Janet,Manhattan,Midtown,40.7564,-73.97242,Private room,425,1,1,1/1/2019,0.16,11,180
23322795,San Carlos Hotel Garden Terrace Penthouse- up to 4,173685298,Janet,Manhattan,Midtown,40.75664,-73.97191,Private room,700,1,0,,,11,179
23508191,A Penthouse in Manhattan,174951212,Catherine,Manhattan,Midtown,40.764,-73.98033,Entire home/apt,550,2,0,,,1,0
33474649,"private room for women, central location in NYC",175152790,Stella,Manhattan,Midtown,40.74567,-73.98478,Private room,65,1,14,6/13/2019,4.72,1,0
23496215,Charming Studio,175448639,Isabel,Manhattan,Midtown,40.74633,-73.98694,Entire home/apt,170,4,47,6/30/2019,3.09,1,320
23559210,Sweet Studio Manhattan,176038984,Elena,Manhattan,Midtown,40.74688,-73.98701,Entire home/apt,220,4,17,2/26/2019,1.06,1,208
27015441,Studio Penthouse,176950173,Aka,Manhattan,Midtown,40.76476,-73.97511,Entire home/apt,395,1,0,,,2,328
27015464,Studio Penthouse,176950173,Aka,Manhattan,Midtown,40.76459,-73.97529,Entire home/apt,395,1,0,,,2,328
23668733,Double Studio beside Empire State #6,177174475,Alberto,Manhattan,Midtown,40.74776,-73.98668,Entire home/apt,107,1,0,,,17,208
23668731,Family studio beside Empire State #68,177174475,Alberto,Manhattan,Midtown,40.74805,-73.9868,Entire home/apt,120,1,8,3/26/2019,0.53,17,267
23668732,Family Studio beside Empire State #3,177174475,Alberto,Manhattan,Midtown,40.74677,-73.98698,Entire home/apt,120,1,6,3/30/2019,0.4,17,246
23668737,Family Studio beside Empire State #53,177174475,Alberto,Manhattan,Midtown,40.74793,-73.98834,Entire home/apt,120,1,3,2/8/2019,0.47,17,257
23668739,Family Studio besides Empire State Building #59,177174475,Alberto,Manhattan,Midtown,40.74825,-73.98853,Entire home/apt,120,1,3,4/1/2019,0.51,17,200
23668743,Family Studio near Empire State #56,177174475,Alberto,Manhattan,Midtown,40.74796,-73.98788,Entire home/apt,120,1,7,6/1/2019,0.51,17,232
25764974,Deluxe Family Studio with Empire State views #7,177174475,Alberto,Manhattan,Midtown,40.74815,-73.98832,Entire home/apt,131,1,10,5/23/2019,0.84,17,224
23668734,Deluxe Studio view Empire State #10,177174475,Alberto,Manhattan,Midtown,40.74796,-73.98814,Entire home/apt,137,1,10,5/5/2019,1.03,17,182
23668738,Deluxe Studio view Empire State #8,177174475,Alberto,Manhattan,Midtown,40.74826,-73.98873,Entire home/apt,137,1,7,3/10/2019,0.96,17,218
23668742,Family Studio beside Empire State #52,177174475,Alberto,Manhattan,Midtown,40.74649,-73.98723,Entire home/apt,137,1,5,3/21/2019,0.34,17,162
23668736,One Bedroom Apartment beside Empire State #9,177174475,Alberto,Manhattan,Midtown,40.74636,-73.98681,Entire home/apt,153,1,7,5/27/2019,0.49,17,226
23668741,One Bedroom Apartment beside Empire State #4,177174475,Alberto,Manhattan,Midtown,40.7474,-73.98685,Entire home/apt,153,1,4,6/27/2019,0.27,17,216
23668746,One Bedroom Apartment beside Empire State #6,177174475,Alberto,Manhattan,Midtown,40.74706,-73.98689,Entire home/apt,153,1,7,4/1/2019,0.7,17,234
23668735,Deluxe Apartment view Broadway #5,177174475,Alberto,Manhattan,Midtown,40.74731,-73.98821,Entire home/apt,163,1,11,5/19/2019,1.42,17,221
23668740,Deluxe Studio view Broadway #4,177174475,Alberto,Manhattan,Midtown,40.74657,-73.98691,Entire home/apt,163,1,8,5/22/2019,0.63,17,225
23668747,Deluxe Apartment Fith Ave View #89,177174475,Alberto,Manhattan,Midtown,40.74643,-73.98729,Entire home/apt,163,1,8,3/27/2019,0.57,17,239
23668745,Family Apartment One Bedroom beside Empire State #62,177174475,Alberto,Manhattan,Midtown,40.74653,-73.98717,Entire home/apt,208,1,4,5/18/2019,0.3,17,215
25893935,"Clean, Comfortable, Convenient",178807971,Anne,Manhattan,Midtown,40.75155,-73.97021,Entire home/apt,250,2,2,5/5/2019,0.21,1,11
29418601,Great New York shared room 3-6,179336958,Ruby,Manhattan,Midtown,40.74757,-73.98671,Shared room,65,3,20,6/14/2019,2.51,6,169
29674710,Great New York-korea town1~2,179336958,Ruby,Manhattan,Midtown,40.74595,-73.98509,Private room,65,3,3,6/3/2019,1.53,6,359
34227846,Great New York-korea town Shared room,179336958,Ruby,Manhattan,Midtown,40.74605,-73.98634,Shared room,65,3,1,6/29/2019,1,6,353
29452918,Great New York -  Private or shared room 2,179336958,Ruby,Manhattan,Midtown,40.74684,-73.98698,Private room,75,4,7,5/11/2019,0.82,6,357
29458518,Great New York - korea townPrivate  room 1,179336958,Ruby,Manhattan,Midtown,40.74626,-73.98682,Private room,75,2,14,5/27/2019,1.76,6,305
35311495,Manhattan Best Location Comfortable Space -1~2p,179336958,Ruby,Manhattan,Midtown,40.74667,-73.98513,Private room,120,3,1,6/22/2019,1,6,364
23919286,Comfortable and close to everything!,179789963,William,Manhattan,Midtown,40.74564,-73.98181,Entire home/apt,115,3,3,4/20/2018,0.2,1,0
30806012,61st and 2nd ave apt C Manhattan clean safe,180380802,Avner,Manhattan,Midtown,40.75158,-73.97151,Entire home/apt,130,2,2,5/9/2019,0.29,4,365
30805617,61 street and 2 ave apt D Manhattan,180380802,Avner,Manhattan,Midtown,40.75169,-73.97162,Entire home/apt,140,2,1,5/19/2019,0.59,4,354
23995936,FLATIRON LUXURY HIGHRISE//STUNNING VIEWS//4 BEDS!!,180548427,Navi,Manhattan,Midtown,40.74562,-73.98511,Entire home/apt,620,4,38,7/6/2019,2.52,1,309
35742470,⍟Times Square | The Feeling of Home in Manhattan⍟,181773256,Laura,Manhattan,Midtown,40.7509,-73.98557,Entire home/apt,450,1,0,,,1,65
24162064,Heart of Midtown Manhattan,182092241,Masa,Manhattan,Midtown,40.75359,-73.97028,Entire home/apt,160,3,48,6/28/2019,3.35,1,203
24751713,"The Manhattan Club, NYC",183736521,Martha,Manhattan,Midtown,40.76592,-73.98095,Private room,125,3,1,4/30/2018,0.07,1,5
29132306,BEST LOCATION IN NEW YORK:PRIVATE MEDIUM SIZE ROOM,183748836,Alex,Manhattan,Midtown,40.75829,-73.97259,Private room,120,1,44,5/22/2019,4.91,1,4
24378358,NYC Time's Square Luxury Pent House Apartment,183989835,Marcus,Manhattan,Midtown,40.76419,-73.97455,Entire home/apt,299,3,22,5/28/2019,1.62,1,278
24387440,Midtown East Prime UN Location,184065290,Keren,Manhattan,Midtown,40.75418,-73.9664,Entire home/apt,180,30,16,12/12/2018,1.08,1,3
24449621,fifth ave,184653310,Amit,Manhattan,Midtown,40.75775,-73.97956,Entire home/apt,300,7,14,6/14/2019,0.98,1,85
35131393,At Home in the Big City! *New York*,185396542,Edward,Manhattan,Midtown,40.7534,-73.97283,Private room,300,5,0,,,1,6
29975548,NICE APARTMENT-TIME-SQUARE/CENTRAL PARK,186812508,Endy,Manhattan,Midtown,40.76651,-73.98289,Entire home/apt,201,2,33,6/12/2019,4.21,1,227
34979429,Not so Ordinary Lexington Pied-à-terre,187981396,Milton,Manhattan,Midtown,40.74329,-73.98253,Private room,102,1,1,7/1/2019,1,1,353
24871661,Madison Square Studio w/ Elevator,188023318,Selina,Manhattan,Midtown,40.74234,-73.98277,Entire home/apt,145,5,0,,,4,40
25101138,WYNDHAM MIDTOWN 45 NEAR THE UNITED NATIONS,189734742,James,Manhattan,Midtown,40.75184,-73.97302,Private room,175,2,3,11/4/2018,0.31,2,0
29916697,INQUIRY ONLY FOR HOTEL ROOM TO 2 BEDROOMS NEAR UN,189734742,James,Manhattan,Midtown,40.75284,-73.9717,Private room,314,2,0,,,2,266
25285637,Midtown east for 5 people,191011879,Conor,Manhattan,Midtown,40.75298,-73.96919,Entire home/apt,199,2,50,6/21/2019,3.74,2,92
32501820,Queen size bed private room for 2,191011879,Conor,Manhattan,Midtown,40.75449,-73.9677,Private room,250,1,0,,,2,268
33639841,"Large furnished studio, East 56 St., NYC",191021802,Margaret,Manhattan,Midtown,40.75967,-73.96786,Entire home/apt,120,30,0,,,1,159
25504641,New York City Manhattan Midtown Convenient Place,192469172,J,Manhattan,Midtown,40.74342,-73.98207,Entire home/apt,160,1,68,6/22/2019,5.11,1,33
25912647,Midtown East - Huge private room with terrace,193716904,Li,Manhattan,Midtown,40.75704,-73.96531,Private room,100,3,4,8/22/2018,0.31,1,0
25786000,Explorer's Apartment,193791518,Micheal,Manhattan,Midtown,40.75565,-73.96722,Entire home/apt,186,3,45,7/6/2019,3.8,1,219
32104047,Wyndham Midtown 45 at New York City - Bedroom,194953121,Christian,Manhattan,Midtown,40.75204,-73.97278,Entire home/apt,699,2,0,,,1,132
29779937,**  2 Bedrooms in Central NYC! ***,194954408,Bruce,Manhattan,Midtown,40.75175,-73.98499,Entire home/apt,295,28,4,5/20/2019,0.51,1,147
30496490,@@@Prime Location 2 Bedrooms NYC@@@,195422078,Aby,Manhattan,Midtown,40.75054,-73.98386,Entire home/apt,365,30,0,,,1,145
26121892,"NO FEE, Brand New Luxury Studio in Manhattan",195656040,Donyanaz,Manhattan,Midtown,40.74914,-73.98779,Entire home/apt,350,7,0,,,1,0
26291721,Gem in NoMad - entire apartment,197675041,Alexandra,Manhattan,Midtown,40.7424,-73.9837,Entire home/apt,220,3,0,,,1,28
26337439,3 Bed / 1.5 Bath Huge Midtown Apt!,198082137,Alex,Manhattan,Midtown,40.74431,-73.98196,Entire home/apt,350,5,36,6/9/2019,2.87,1,124
28933262,Wyndham Midtown 45,198749990,Maria,Manhattan,Midtown,40.75378,-73.97156,Private room,350,2,0,,,1,0
26465413,Spacious & charming apartment in the heart of NYC,199014573,Elizabeth,Manhattan,Midtown,40.75486,-73.97252,Private room,125,3,8,9/16/2018,0.65,1,0
27252114,TOWNHOUSE CHARME IN CITY~EAST 59th STREET STUDIO,200380610,Pranjal,Manhattan,Midtown,40.75909,-73.96398,Entire home/apt,154,30,0,,,65,364
27150644,LUXURY DOORMAN STUDIOS ON EAST 44th,200380610,Pranjal,Manhattan,Midtown,40.75237,-73.9704,Entire home/apt,190,30,0,,,65,364
27251398,EAST RIVER VIEW~HIRISE STUDIO,200380610,Pranjal,Manhattan,Midtown,40.75424,-73.96312,Entire home/apt,200,30,0,,,65,364
27387238,FLEX. 2BR IN PRIME LOCATION-MIDTOWN EAST,200380610,Pranjal,Manhattan,Midtown,40.7525,-73.96683,Entire home/apt,200,30,0,,,65,339
27149449,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY,200380610,Pranjal,Manhattan,Midtown,40.75019,-73.97045,Entire home/apt,225,30,0,,,65,310
27215478,LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,40.76701,-73.98174,Entire home/apt,225,30,0,,,65,249
27274799,RIVER VIEWS-EAST 52ND LUXURY 1 BR,200380610,Pranjal,Manhattan,Midtown,40.75579,-73.9652,Entire home/apt,234,30,0,,,65,364
27384626,TRUE2BR-PRIME MIDTOWN EAST~53rd&3rd,200380610,Pranjal,Manhattan,Midtown,40.75632,-73.96795,Entire home/apt,235,30,0,,,65,249
27215273,DOORMAN/ GYM/ MODERN 1 BR ON EAST 52ND ST,200380610,Pranjal,Manhattan,Midtown,40.75524,-73.96382,Entire home/apt,290,30,0,,,65,365
27385411,LUXURY 1 BR ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,40.76634,-73.98155,Entire home/apt,320,30,0,,,65,249
27277569,LUXURY SUTTON PLACE 2BR 2BATH-DOORMAN/GYM,200380610,Pranjal,Manhattan,Midtown,40.75375,-73.96362,Entire home/apt,350,30,0,,,65,364
27216826,LUXURY 2BR 2BATH IN SUTTON PLACE-GYM/DOORMAN,200380610,Pranjal,Manhattan,Midtown,40.75457,-73.96248,Entire home/apt,360,30,0,,,65,364
28483408,DOORMAN/ GYM/ MODERN 2 BR ON EAST 52ND ST,200380610,Pranjal,Manhattan,Midtown,40.7551,-73.96507,Entire home/apt,385,30,0,,,65,364
27387265,LUXURY 3BR IN MIDTOWN WEST NEAR COLUMBUS CIRCLE,200380610,Pranjal,Manhattan,Midtown,40.76366,-73.98342,Entire home/apt,435,30,0,,,65,329
27385494,LUXURY 2 BR ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,40.76541,-73.98179,Entire home/apt,495,30,0,,,65,364
27278017,LUXURY 2BR ON WEST 26 ST-GYM/STORAGE ROOM,200380610,Pranjal,Manhattan,Midtown,40.74573,-73.99049,Entire home/apt,550,30,0,,,65,339
32058864,LUXURY IN MIDTOWN WEST-DOORMAN/GYM/LAUNDRY,200380610,Pranjal,Manhattan,Midtown,40.75569,-73.98154,Entire home/apt,600,30,0,,,65,110
28078309,*BEST DEAL*FURNISHED RM NEAR EMPIRE STATE BLDG*,200730049,Maria Luisa,Manhattan,Midtown,40.74517,-73.98924,Private room,65,30,0,,,1,363
36038200,Spacious Sunny Apartment (July 4 to 7),204301604,Funmi,Manhattan,Midtown,40.75669,-73.96848,Private room,100,2,0,,,1,89
27261168,Renovated Comfy 1 BDR in Prime Midtown~Close toALL,204348856,Ellie,Manhattan,Midtown,40.7562,-73.96796,Entire home/apt,125,1,35,6/28/2019,3.37,1,35
31715312,Manhattan Studio 4,204811322,J Danny,Manhattan,Midtown,40.74827,-73.98865,Entire home/apt,230,3,2,6/4/2019,0.51,2,29
30193024,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #1,205031545,Red Awning,Manhattan,Midtown,40.75436,-73.9671,Entire home/apt,675,28,1,6/2/2019,0.81,49,253
30193032,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #6,205031545,Red Awning,Manhattan,Midtown,40.75363,-73.96648,Entire home/apt,675,28,2,2/17/2019,0.32,49,243
30193034,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #12,205031545,Red Awning,Manhattan,Midtown,40.754,-73.96531,Entire home/apt,675,28,6,4/25/2019,0.95,49,253
30193035,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #7,205031545,Red Awning,Manhattan,Midtown,40.75381,-73.96724,Entire home/apt,675,28,2,2/17/2019,0.31,49,224
30193036,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #11,205031545,Red Awning,Manhattan,Midtown,40.75404,-73.9671,Entire home/apt,675,28,0,,,49,241
30193136,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #10,205031545,Red Awning,Manhattan,Midtown,40.75276,-73.96582,Entire home/apt,675,28,1,2/26/2019,0.23,49,251
30193147,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #2,205031545,Red Awning,Manhattan,Midtown,40.75408,-73.96568,Entire home/apt,675,28,0,,,49,254
30193154,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #9,205031545,Red Awning,Manhattan,Midtown,40.75439,-73.96647,Entire home/apt,675,28,4,5/26/2019,0.63,49,253
30193183,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #5,205031545,Red Awning,Manhattan,Midtown,40.75232,-73.96696,Entire home/apt,675,28,1,5/20/2019,0.6,49,234
30193201,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #8,205031545,Red Awning,Manhattan,Midtown,40.75371,-73.96515,Entire home/apt,675,28,0,,,49,251
30193375,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #4,205031545,Red Awning,Manhattan,Midtown,40.75385,-73.96573,Entire home/apt,675,28,1,5/20/2019,0.6,49,234
30193397,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #3,205031545,Red Awning,Manhattan,Midtown,40.75428,-73.96566,Entire home/apt,675,28,1,12/29/2018,0.16,49,225
27237510,"*NO GUEST SERVICE FEE* Studio Suite w/ Queen Bed, Close to 51st St Subway",205031545,Red Awning,Manhattan,Midtown,40.75299,-73.96659,Entire home/apt,699,3,8,5/19/2019,1.21,49,204
27237511,*NO GUEST SERVICE FEE* Beekman Tower Premium Studio Suite,205031545,Red Awning,Manhattan,Midtown,40.75414,-73.96595,Entire home/apt,699,3,3,3/3/2019,0.5,49,204
27237512,*NO GUEST SERVICE FEE* Studio Suite with Free Continental Breakfast Daily,205031545,Red Awning,Manhattan,Midtown,40.75239,-73.96684,Entire home/apt,699,3,1,3/31/2019,0.3,49,204
27237516,*NO GUEST SERVICE FEE* Beekman Tower Studio with Queen Bed & Free Wifi,205031545,Red Awning,Manhattan,Midtown,40.75425,-73.96648,Entire home/apt,699,3,4,5/19/2019,0.82,49,204
27237526,*NO GUEST SERVICE FEE* 1 Bed Studio Suite - Close to UN Headquarters,205031545,Red Awning,Manhattan,Midtown,40.75397,-73.96697,Entire home/apt,699,3,5,4/29/2019,0.48,49,204
27237539,*NO GUEST SERVICE FEE* Incredible Location! Luxury Midtown Studio with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75434,-73.96569,Entire home/apt,699,3,3,5/20/2019,0.46,49,164
27237549,*NO GUEST SERVICE FEE* Luxury Studio Suite in Excellent Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75442,-73.96696,Entire home/apt,699,3,8,6/16/2019,1.18,49,204
27237563,*NO GUEST SERVICE FEE* Studio Suite w/ Convenient Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.9651,Entire home/apt,699,3,19,6/11/2019,2.45,49,204
27237570,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite,205031545,Red Awning,Manhattan,Midtown,40.75243,-73.9654,Entire home/apt,699,3,5,5/31/2019,0.74,49,206
27237609,*NO GUEST SERVICE FEE* Beekman Tower Studio with Fully Equipped Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75308,-73.96732,Entire home/apt,699,3,9,2/24/2019,1.09,49,190
27237610,*NO GUEST SERVICE FEE* Great Location! Luxury Midtown Studio with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75231,-73.96707,Entire home/apt,699,3,7,5/31/2019,1.27,49,176
27237623,*NO GUEST SERVICE FEE* Luxury Studio Suite w/ Free Continental Breakfast,205031545,Red Awning,Manhattan,Midtown,40.75283,-73.96675,Entire home/apt,699,3,3,12/12/2018,0.33,49,196
30193023,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #3,205031545,Red Awning,Manhattan,Midtown,40.75252,-73.96667,Entire home/apt,714,28,1,2/3/2019,0.19,49,257
30193239,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #10,205031545,Red Awning,Manhattan,Midtown,40.75271,-73.96575,Entire home/apt,714,28,1,2/5/2019,0.19,49,257
30193258,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #12,205031545,Red Awning,Manhattan,Midtown,40.75376,-73.96644,Entire home/apt,714,28,1,1/3/2019,0.16,49,257
30193314,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #5,205031545,Red Awning,Manhattan,Midtown,40.75447,-73.96573,Entire home/apt,714,28,0,,,49,257
30193326,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #4,205031545,Red Awning,Manhattan,Midtown,40.75373,-73.96536,Entire home/apt,714,28,0,,,49,257
30193344,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #8,205031545,Red Awning,Manhattan,Midtown,40.75443,-73.96594,Entire home/apt,714,28,0,,,49,257
30193345,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #1,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.96724,Entire home/apt,714,28,0,,,49,252
30193408,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #11,205031545,Red Awning,Manhattan,Midtown,40.7538,-73.96564,Entire home/apt,714,28,0,,,49,257
30193428,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #9,205031545,Red Awning,Manhattan,Midtown,40.75271,-73.96638,Entire home/apt,714,28,0,,,49,257
30193432,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #7,205031545,Red Awning,Manhattan,Midtown,40.75264,-73.96543,Entire home/apt,714,28,0,,,49,257
30193485,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #6,205031545,Red Awning,Manhattan,Midtown,40.75459,-73.96566,Entire home/apt,714,28,0,,,49,257
30193536,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #2,205031545,Red Awning,Manhattan,Midtown,40.75403,-73.96714,Entire home/apt,714,28,0,,,49,250
27237572,"*NO GUEST SERVICE FEE* One Bedroom Suite w/ Queen Bed, Close to 51st St Subway",205031545,Red Awning,Manhattan,Midtown,40.75444,-73.96497,Entire home/apt,737,3,2,5/20/2019,0.42,49,216
27237577,*NO GUEST SERVICE FEE* One Bedroom Suite with Free Continental Breakfast Daily,205031545,Red Awning,Manhattan,Midtown,40.75224,-73.96652,Entire home/apt,737,3,1,2/17/2019,0.21,49,200
27237578,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75417,-73.96557,Entire home/apt,737,3,8,6/2/2019,1.02,49,188
27237583,*NO GUEST SERVICE FEE* Beekman Tower Premium One Bedroom Suite,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.96567,Entire home/apt,737,3,1,2/18/2019,0.21,49,222
27237586,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite in Excellent Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75451,-73.96708,Entire home/apt,737,3,0,,,49,206
27237591,*NO GUEST SERVICE FEE* One Bedroom Suite - Close to UN Headquarters,205031545,Red Awning,Manhattan,Midtown,40.75425,-73.96556,Entire home/apt,737,3,4,5/28/2019,0.36,49,249
27237604,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75294,-73.96731,Entire home/apt,737,3,2,6/7/2019,0.4,49,235
27237606,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite w/ Free Continental Breakfast,205031545,Red Awning,Manhattan,Midtown,40.75269,-73.96678,Entire home/apt,737,3,5,5/27/2019,1.17,49,230
27237625,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75459,-73.96707,Entire home/apt,737,3,3,6/10/2019,0.44,49,153
27237631,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Queen Bed & Free Wifi,205031545,Red Awning,Manhattan,Midtown,40.75238,-73.96653,Entire home/apt,737,3,2,5/23/2019,0.71,49,224
30193131,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #1,205031545,Red Awning,Manhattan,Midtown,40.75385,-73.96536,Entire home/apt,956,4,2,12/20/2018,0.29,49,80
30193325,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #2,205031545,Red Awning,Manhattan,Midtown,40.75439,-73.96648,Entire home/apt,956,4,0,,,49,121
30974737,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #3,205031545,Red Awning,Manhattan,Midtown,40.75393,-73.96646,Entire home/apt,956,4,0,,,49,124
31409410,Wyndham Midtown New-York,207618240,Johanne,Manhattan,Midtown,40.75225,-73.97132,Private room,300,3,0,,,1,338
35448360,Oversized Studio in the Heart of Midtown,207897448,Thom,Manhattan,Midtown,40.7575,-73.9643,Entire home/apt,185,2,3,6/26/2019,3,1,43
27722209,New York Hotel,209291543,Christine,Manhattan,Midtown,40.75355,-73.97352,Private room,400,7,3,5/30/2019,1.23,1,184
27759146,Cozy corner near Empire State Building,209549523,Mariluz,Manhattan,Midtown,40.74858,-73.98341,Shared room,62,1,112,6/13/2019,10.77,3,0
27758562,LARGE Private Room next to the Empire State,209549523,Mariluz,Manhattan,Midtown,40.74906,-73.98454,Private room,135,1,70,6/16/2019,7.24,3,0
27754773,Spacious Room in the heart of Manhattan,209549523,Mariluz,Manhattan,Midtown,40.74863,-73.98291,Private room,150,1,59,6/21/2019,6.04,3,0
27849339,~Flatiron 2 Bedroom~Amazing Location~Sleeps 6~,209556739,Ryan,Manhattan,Midtown,40.74478,-73.98442,Entire home/apt,349,4,32,6/21/2019,3.04,1,255
27775893,Midtown Studio,209719391,Laura,Manhattan,Midtown,40.74752,-73.98679,Entire home/apt,140,3,28,7/1/2019,2.71,1,333
27779997,"Private Room Midtown Park Avenue, Steal!",209758777,Isabel,Manhattan,Midtown,40.74631,-73.98502,Private room,145,1,53,6/24/2019,7.61,2,5
30320090,"SPACIOUS, PRIVATE ROOM IN MIDTOWN, PARK AVENUE",209758777,Isabel,Manhattan,Midtown,40.74475,-73.98337,Private room,145,1,51,6/23/2019,7.39,2,29
30686886,"The Manhattan Club New York Oct 6-13, 2019",210301854,Thomas,Manhattan,Midtown,40.76435,-73.98197,Entire home/apt,345,7,0,,,1,227
